Price,Use,Transmission,Body,Fuel,Year,Mileage (km),Drivetrain,Horse Power,Engine Size (l),Make,Model,Source,Horsepower
74500.0,Ghanaian Used,Automatic,Sedan,Petrol,2014,,Front-Wheel Drive,178,2.5,Toyota,Camry,Cars45,178.0
87500.0,Foreign Used,Automatic,Sedan,Petrol,2017,33000.0,Front-Wheel Drive,137,1.6,Hyundai,Accent,Cars45,137.0
690000.0,Foreign Used,Automatic,,Petrol,2017,,,,,Mercedes-Benz,GLE43,Cars45,
135000.0,Foreign Used,Automatic,,Petrol,2017,45228.0,,,2.0,Hyundai,Sonata,Cars45,245.0
400000.0,Foreign Used,Automatic,,Petrol,2021,28563.0,,,2.5,Toyota,RAV4,Cars45,176.0
480000.0,Foreign Used,Automatic,,Petrol,2021,33000.0,,,2.0,Acura,RDX,Cars45,272.0
600000.0,Foreign Used,Automatic,,Petrol,2018,,,,,Land Rover,Range Rover Velar,Cars45,
745000.0,Foreign Used,Automatic,,Petrol,2018,,,,,Land Rover,Range Rover Velar,Cars45,
160000.0,Foreign Used,Automatic,,Petrol,2017,85000.0,,,2.0,Audi,A4,Cars45,220.0
88000.0,Foreign Used,Automatic,,Petrol,2016,,,,,Kia,Morning,Cars45,
170000.0,Foreign Used,Automatic,Sedan,Petrol,2017,,Front-Wheel Drive,174,1.5,Honda,Civic,Cars45,174.0
700000.0,Foreign Used,Automatic,,Petrol,2019,29456.0,,295,3.5,Toyota,Highlander,Cars45,295.0
300000.0,Foreign Used,Automatic,SUV,Petrol,2020,63717.0,All-Wheel Drive,190,1.5,Honda,CR-V,Cars45,190.0
48500.0,Ghanaian Used,Automatic,Sedan,Petrol,2011,121172.0,,,2.0,Hyundai,Sonata,Cars45,245.0
135000.0,Foreign Used,Automatic,Sedan,Petrol,2014,,Front-Wheel Drive,258,2.5,Toyota,Camry,Cars45,258.0
205000.0,Foreign Used,Automatic,SUV,Petrol,2018,,All-Wheel Drive,170,1.5,GMC,Terrain,Cars45,170.0
340000.0,Foreign Used,Automatic,,Petrol,2013,,,,4.7,Mercedes-Benz,GL-Class,Cars45,335.0
56000.0,Ghanaian Used,Automatic,,Petrol,2010,56780.0,Front-Wheel Drive,132,1.8,Toyota,Corolla,Cars45,132.0
345000.0,Foreign Used,Automatic,,Petrol,2020,24315.0,,,1.5,Honda,CR-V,Cars45,190.0
11000.0,Ghanaian Used,Manual,,Petrol,2007,,,,1.1,Kia,Picanto,Cars45,65.0
65000.0,Foreign Used,Automatic,Hatchback,Petrol,2012,63251.0,Front-Wheel Drive,95,1.3,Toyota,Vitz,Cars45,95.0
185000.0,Foreign Used,Automatic,Sedan,Petrol,2019,24211.0,Front-Wheel Drive,158,2.0,Honda,Civic,Cars45,158.0
99000.0,Foreign Used,Automatic,Sedan,Petrol,2013,,Front-Wheel Drive,178,2.5,Toyota,Camry,Cars45,178.0
170000.0,Ghanaian Used,Automatic,,Petrol,2017,,,,,Infiniti,QX60,Cars45,
332000.0,Foreign Used,Automatic,SUV,Petrol,2021,,Front-Wheel Drive,190,1.5,Honda,CR-V,Cars45,190.0
85000.0,Foreign Used,Automatic,SUV,Petrol,2012,,Front-Wheel Drive,233,3.0,Mitsubishi,Outlander,Cars45,233.0
265000.0,Foreign Used,Automatic,Sedan,Petrol,2020,,Front-Wheel Drive,192,1.5,Honda,Accord,Cars45,192.0
65000.0,Foreign Used,Automatic,,Petrol,2010,75000.0,,,,Toyota,Belta,Cars45,
95000.0,Ghanaian Used,Automatic,,Petrol,2016,,,,3.6,Dodge,Challenger,Cars45,305.0
250000.0,Ghanaian Used,Automatic,,Petrol,2010,,,,,Infiniti,QX56,Cars45,
175000.0,Foreign Used,Automatic,Hatchback,Petrol,2019,22000.0,Front-Wheel Drive,180,1.5,Honda,Civic,Cars45,180.0
95000.0,Ghanaian Used,Automatic,,Petrol,2010,,,,3.2,Mitsubishi,Pajero,Cars45,180.0
63000.0,Foreign Used,Automatic,,Petrol,2012,85000.0,,,,Kia,Morning,Cars45,
95000.0,Ghanaian Used,Automatic,,Petrol,2016,,,,2.0,Honda,Accord,Cars45,192.0
85000.0,Foreign Used,Automatic,,Petrol,2013,89000.0,,,2.5,Toyota,Camry,Cars45,178.0
200000.0,Ghanaian Used,Automatic,,Petrol,2019,46580.0,,132,1.8,Toyota,Corolla,Cars45,132.0
160000.0,Foreign Used,CVT,Sedan,Petrol,2016,,Front-Wheel Drive,220,2.0,Audi,A4,Cars45,220.0
490000.0,Foreign Used,Automatic,,Petrol,2017,33474.0,,,2.5,Toyota,Hilux,Cars45,102.0
13000.0,Ghanaian Used,Automatic,Sedan,Petrol,2002,151213.0,Front-Wheel Drive,129,1.8,Toyota,Corolla,Cars45,129.0
63000.0,Foreign Used,Automatic,,Petrol,2010,,,,,BMW,328i,Cars45,
73000.0,Ghanaian Used,Automatic,Coupe,Petrol,2013,72846.0,Rear-Wheel Drive,372,5.7,Dodge,Challenger,Cars45,372.0
585000.0,Foreign Used,Automatic,,Petrol,2020,,,,3.5,Ford,F-150,Cars45,365.0
350000.0,Ghanaian Used,Automatic,,Petrol,2019,,,,3.5,Honda,Pilot,Cars45,280.0
370000.0,Foreign Used,Automatic,,Petrol,2017,,,,3.0,Mercedes-Benz,GLE-Class,Cars45,
75000.0,Ghanaian Used,Manual,,Petrol,2010,,,,2.5,Nissan,Navara,Cars45,174.0
165000.0,Foreign Used,Automatic,,Petrol,2014,,,,,Mercedes-Benz,C250,Cars45,
250000.0,Foreign Used,Automatic,Sedan,Petrol,2016,,Rear-Wheel Drive,302,3.5,Mercedes-Benz,E350,Cars45,302.0
88000.0,Ghanaian Used,Automatic,SUV,Petrol,2013,91000.0,All-Wheel Drive,,2.0,Kia,Sportage,Cars45,182.0
90000.0,Foreign Used,Automatic,,Petrol,2010,,,,2.0,Mercedes-Benz,C300,Cars45,241.0
230000.0,Foreign Used,Automatic,,Petrol,2017,,,,2.0,Mercedes-Benz,C300,Cars45,241.0
300000.0,Foreign Used,Automatic,Sedan,Petrol,2016,100124.0,Rear-Wheel Drive,302,3.5,Mercedes-Benz,E350,Cars45,302.0
190000.0,Foreign Used,Automatic,SUV,Petrol,2015,70000.0,All-Wheel Drive,185,2.4,Honda,CR-V,Cars45,185.0
195000.0,Foreign Used,Automatic,,Petrol,2011,,,,3.5,Ford,F-150,Cars45,365.0
47000.0,Ghanaian Used,Automatic,,Petrol,2011,,,,1.6,Nissan,Versa,Cars45,109.0
152000.0,Foreign Used,Automatic,Coupe,Petrol,2014,69885.0,Front-Wheel Drive,143,1.8,Honda,Civic,Cars45,143.0
500000.0,Foreign Used,Automatic,,Petrol,2020,34473.0,,,,Lexus,RX 350,Cars45,
360000.0,Brand New,Automatic,,Petrol,2022,,,,,Hyundai,Creta,Cars45,
260000.0,Foreign Used,Automatic,,Petrol,2010,98452.0,,,,Cadillac,Escalade,Cars45,
290000.0,Ghanaian Used,Automatic,SUV,Petrol,2021,70999.0,Front-Wheel Drive,190,1.5,Honda,CR-V,Cars45,190.0
72000.0,Foreign Used,Automatic,Sedan,Petrol,2012,,Front-Wheel Drive,150,1.8,Hyundai,Elantra,Cars45,150.0
255000.0,Ghanaian Used,Automatic,SUV,Petrol,2016,,Four-Wheel Drive,285,3.6,Jeep,Wrangler,Cars45,285.0
95000.0,Foreign Used,Automatic,,Petrol,2013,84994.0,,,3.0,Dodge,Journey,Cars45,230.0
90000.0,Foreign Used,Automatic,,Petrol,2016,,,,1.7,Volkswagen,Jetta,Cars45,180.0
220000.0,Ghanaian Used,Automatic,SUV,Petrol,2016,100000.0,All-Wheel Drive,247,3.8,Mitsubishi,Pajero,Cars45,247.0
95000.0,Foreign Used,Automatic,Hatchback,Petrol,2016,,Front-Wheel Drive,201,1.6,Hyundai,Veloster,Cars45,201.0
87000.0,Foreign Used,Automatic,Sedan,Petrol,2013,,Front-Wheel Drive,132,1.8,Toyota,Corolla,Cars45,132.0
350000.0,Foreign Used,Automatic,,Petrol,2020,,,,,Lexus,NX 300h,Cars45,
295000.0,Foreign Used,Automatic,,Petrol,2020,11000.0,,,2.0,Volkswagen,Tiguan,Cars45,203.0
52000.0,Ghanaian Used,Automatic,Sedan,Petrol,2013,50325.0,Front-Wheel Drive,109,1.6,Nissan,Versa,Cars45,109.0
78000.0,Foreign Used,Automatic,,Petrol,2017,,,,1.6,Ford,Fiesta,Cars45,122.0
135000.0,Foreign Used,Automatic,SUV,Petrol,2016,,Front-Wheel Drive,164,2.0,Hyundai,Tucson,Cars45,164.0
495000.0,Foreign Used,Automatic,,Petrol,2015,142869.0,,,2.5,Toyota,Hilux,Cars45,102.0
88000.0,Foreign Used,Automatic,Sedan,Petrol,2014,,Front-Wheel Drive,175,2.5,Ford,Fusion,Cars45,175.0
70000.0,Foreign Used,Automatic,,Petrol,2006,,,,,SsangYong,Chairman,Cars45,
1290000.0,Foreign Used,Automatic,SUV,Petrol,2021,12657.0,All-Wheel Drive,370,5.7,Lexus,LX,Cars45,370.0
70000.0,Foreign Used,Automatic,,Petrol,2016,,,,,Kia,Morning,Cars45,
1500000.0,Foreign Used,Automatic,SUV,Petrol,2020,,Four-Wheel Drive,575,5.0,Land Rover,Range Rover Sport,Cars45,575.0
160000.0,Foreign Used,Automatic,,Petrol,2017,47845.0,,,2.5,Nissan,Rogue,Cars45,172.0
118000.0,Foreign Used,Automatic,Sedan,Petrol,2012,,Front-Wheel Drive,132,1.8,Toyota,Corolla,Cars45,132.0
57000.0,Foreign Used,Automatic,,Petrol,2012,,,,,Kia,Morning,Cars45,
1150000.0,Foreign Used,Automatic,SUV,Petrol,2019,40000.0,All-Wheel Drive,577,5.5,Mercedes-Benz,GLS-Class,Cars45,577.0
295000.0,Foreign Used,Automatic,Coupe,Petrol,2015,,Rear-Wheel Drive,503,4.0,Mercedes-Benz,AMG GT,Cars45,503.0
70000.0,Foreign Used,Automatic,Hatchback,Petrol,2012,51243.0,Front-Wheel Drive,140,1.6,Hyundai,Veloster,Cars45,140.0
79999.0,Ghanaian Used,Automatic,Sedan,Petrol,2010,78000.0,Front-Wheel Drive,106,1.5,Toyota,Yaris,Cars45,106.0
65000.0,Ghanaian Used,Automatic,,Petrol,2009,164235.0,,,4.0,Nissan,Frontier,Cars45,265.0
50000.0,Ghanaian Used,Automatic,Pickup,Petrol,2008,78656.0,Front-Wheel Drive,265,4.0,Nissan,Frontier,Cars45,265.0
58500.0,Ghanaian Used,Automatic,SUV,Petrol,2009,93000.0,Front-Wheel Drive,274,3.5,Toyota,Highlander,Cars45,274.0
125000.0,Foreign Used,Automatic,,Petrol,2014,,,,,Dodge,Caravan,Cars45,
178000.0,Foreign Used,Automatic,,Petrol,2018,,,,2.4,Hyundai,Santa Fe,Cars45,192.5
105000.0,Ghanaian Used,Automatic,,Petrol,2010,102823.0,,,3.2,Mitsubishi,Pajero,Cars45,180.0
198000.0,Foreign Used,Automatic,,Petrol,2015,,,,2.4,Hyundai,Santa Fe,Cars45,192.5
47000.0,Ghanaian Used,Automatic,Sedan,Petrol,2013,79000.0,Front-Wheel Drive,109,1.6,Nissan,Versa,Cars45,109.0
200000.0,Foreign Used,Automatic,,Petrol,2019,,,,2.4,Mitsubishi,Outlander,Cars45,166.0
80000.0,Ghanaian Used,Automatic,,Petrol,2017,54000.0,,,,Renault,Megane,Cars45,
265000.0,Foreign Used,Automatic,SUV,Petrol,2012,83121.0,All-Wheel Drive,338,3.0,Audi,Q7,Cars45,338.0
150000.0,Foreign Used,Automatic,Sedan,Petrol,2014,65000.0,Front-Wheel Drive,178,2.5,Toyota,Camry,Cars45,178.0
128000.0,Foreign Used,Automatic,Sedan,Petrol,2015,75000.0,Front-Wheel Drive,132,1.8,Toyota,Corolla,Cars45,132.0
360000.0,Foreign Used,Automatic,SUV,Petrol,2020,,All-Wheel Drive,235,2.0,Lexus,NX,Cars45,235.0
596250.0,Foreign Used,Automatic,,Petrol,2017,,,,3.6,Jeep,Wrangler,Cars45,285.0
355000.0,Foreign Used,Automatic,SUV,Petrol,2020,,All-Wheel Drive,190,1.5,Honda,CR-V,Cars45,190.0
365000.0,Foreign Used,Automatic,,Petrol,2020,,,,2.5,Mazda,CX-5,Cars45,187.0
460000.0,Foreign Used,Automatic,,Petrol,2018,48000.0,,,2.0,Mercedes-Benz,E300,Cars45,
230000.0,Foreign Used,Automatic,SUV,Petrol,2018,66400.0,All-Wheel Drive,181,2.4,Kia,Sportage,Cars45,181.0
91000.0,Ghanaian Used,Automatic,Sedan,Petrol,2014,85266.0,Front-Wheel Drive,178,2.5,Toyota,Camry,Cars45,178.0
310000.0,Foreign Used,Automatic,SUV,Petrol,2019,63000.0,Front-Wheel Drive,190,1.5,Honda,CR-V,Cars45,190.0
250000.0,Ghanaian Used,Automatic,SUV,Petrol,2016,,Four-Wheel Drive,285,3.6,Jeep,Wrangler,Cars45,285.0
185000.0,Ghanaian Used,Automatic,,Petrol,2009,98048.0,,,,Land Rover,Lr3,Cars45,
60000.0,Foreign Used,Automatic,,Petrol,2012,,,,2.3,Ford,Ranger,Cars45,137.0
57500.0,Foreign Used,Automatic,Hatchback,Petrol,2009,82611.0,All-Wheel Drive,160,2.4,Pontiac,Vibe,Cars45,160.0
1000580.0,Foreign Used,Automatic,,Petrol,2021,,,,,Land Rover,Range Rover Velar,Cars45,
285000.0,Ghanaian Used,Automatic,,Petrol,2016,,,,3.6,Jeep,Wrangler,Cars45,285.0
138000.0,Foreign Used,Automatic,,Petrol,2013,,,,2.4,Hyundai,Tucson,Cars45,176.0
85000.0,Foreign Used,Automatic,SUV,Petrol,2012,98542.0,Front-Wheel Drive,173,2.5,Ford,Escape,Cars45,173.0
125000.0,Foreign Used,Automatic,,Petrol,2014,75232.0,,,2.4,Hyundai,Santa Fe,Cars45,192.5
35000.0,Ghanaian Used,Automatic,,Petrol,2006,100000.0,,,1.6,Nissan,Versa,Cars45,109.0
95000.0,Foreign Used,Automatic,Convertible,Petrol,2014,,Rear-Wheel Drive,305,3.7,Ford,Mustang,Cars45,305.0
135000.0,Foreign Used,Automatic,,Petrol,2012,,,,,Mercedes-Benz,CLK,Cars45,
146000.0,Ghanaian Used,Automatic,,Petrol,2018,10822.0,,,2.4,Nissan,Hardbody,Cars45,150.0
123000.0,Ghanaian Used,Automatic,,Petrol,2013,102666.0,,,3.5,Mercedes-Benz,E350,Cars45,302.0
330000.0,Foreign Used,Automatic,SUV,Petrol,2020,33013.0,Front-Wheel Drive,203,2.5,Toyota,RAV4,Cars45,203.0
270000.0,Foreign Used,Automatic,,Petrol,2020,64548.0,,,2.4,Hyundai,Tucson,Cars45,176.0
77000.0,Ghanaian Used,Automatic,SUV,Petrol,2012,,Front-Wheel Drive,191,1.6,Nissan,Juke,Cars45,191.0
150000.0,Ghanaian Used,Automatic,,Petrol,2014,72000.0,,,,Infiniti,QX60,Cars45,
135000.0,Foreign Used,Automatic,,Petrol,2013,,,,2.4,Hyundai,Tucson,Cars45,176.0
65000.0,Ghanaian Used,Automatic,SUV,Petrol,2008,,All-Wheel Drive,213,3.7,Jeep,Cherokee,Cars45,213.0
70000.0,Foreign Used,Automatic,,Petrol,2012,81000.0,,,,Nissan,Note,Cars45,
225000.0,Ghanaian Used,Automatic,SUV,Petrol,2015,41119.0,All-Wheel Drive,285,3.6,Jeep,Wrangler,Cars45,285.0
280000.0,Foreign Used,Automatic,,Petrol,2019,,,,2.4,Hyundai,Santa Fe,Cars45,192.5
275000.0,Foreign Used,Automatic,SUV,Petrol,2019,61210.0,All-Wheel Drive,190,1.5,Honda,CR-V,Cars45,190.0
275000.0,Foreign Used,Automatic,,Petrol,2020,17915.0,,,2.0,Nissan,Qashqai,Cars45,140.0
380000.0,Ghanaian Used,Automatic,,Petrol,2016,60000.0,,,2.5,Toyota,Hilux,Cars45,102.0
55500.0,Ghanaian Used,Automatic,Sedan,Petrol,2012,,Front-Wheel Drive,150,1.8,Hyundai,Elantra,Cars45,150.0
80000.0,Ghanaian Used,Automatic,,Petrol,2009,78521.0,,,2.4,Hyundai,Tucson,Cars45,176.0
82000.0,Ghanaian Used,Automatic,,Petrol,2012,30000.0,,,3.2,Mitsubishi,Pajero,Cars45,180.0
280000.0,Foreign Used,Automatic,,Petrol,2016,32000.0,,,2.0,Land Rover,Range Rover Evoque,Cars45,
77000.0,Foreign Used,Automatic,Sedan,Petrol,2013,98254.0,Front-Wheel Drive,,1.8,Hyundai,Elantra,Cars45,147.0
78000.0,Ghanaian Used,Automatic,,Petrol,2010,,,,3.5,Nissan,Pathfinder,Cars45,260.0
170000.0,Foreign Used,Automatic,,Petrol,2018,52000.0,,,2.4,GMC,Terrain,Cars45,182.0
78000.0,Ghanaian Used,Automatic,,Petrol,2009,198000.0,,,,Land Rover,Lr3,Cars45,
2030000.0,Foreign Used,Automatic,Pickup,Petrol,2022,5039.0,All-Wheel Drive,395,5.7,Dodge,RAM,Cars45,395.0
225000.0,Foreign Used,Automatic,SUV,Petrol,2019,60000.0,All-Wheel Drive,252,2.0,GMC,Terrain,Cars45,252.0
185000.0,Foreign Used,Automatic,SUV,Petrol,2018,11000.0,All-Wheel Drive,141,1.8,Honda,HR-V,Cars45,141.0
250000.0,Ghanaian Used,Automatic,,Petrol,2020,,,,,Renault,Kadjar,Cars45,
650000.0,Foreign Used,Automatic,,Petrol,2016,,,,,Land Rover,Range Rover Vogue,Cars45,
210000.0,Foreign Used,Automatic,,Petrol,2018,,,,2.4,Hyundai,Santa Fe,Cars45,192.5
120000.0,Ghanaian Used,CVT,Sedan,Petrol,2019,6352.0,Front-Wheel Drive,174,1.5,Honda,Civic,Cars45,174.0
280000.0,Foreign Used,Automatic,,Petrol,2018,51000.0,,,2.0,Land Rover,Range Rover Evoque,Cars45,
250000.0,Foreign Used,Automatic,,Petrol,2015,,,,3.5,Ford,Explorer,Cars45,290.0
985000.0,Foreign Used,Automatic,SUV,Petrol,2019,12741.0,Four-Wheel Drive,340,3.0,Land Rover,Range Rover Sport,Cars45,340.0
240000.0,Foreign Used,Automatic,,Petrol,2022,6521.0,,,1.5,Honda,CR-V,Cars45,190.0
29000.0,Ghanaian Used,Automatic,,Petrol,2010,89737.0,,,,Kia,Morning,Cars45,
800000.0,Foreign Used,Automatic,,Petrol,2019,,,,,Land Rover,Range Rover,Cars45,
85000.0,Ghanaian Used,Manual,,Petrol,2009,48000.0,,,,Tata,Xenon,Cars45,
170000.0,Foreign Used,Automatic,Pickup,Petrol,2011,,All-Wheel Drive,386,5.7,Toyota,Tundra,Cars45,386.0
430000.0,Foreign Used,Automatic,,Petrol,2018,44582.0,,,,Lexus,RX 350,Cars45,
440000.0,Foreign Used,Automatic,,Petrol,2021,5507.0,,,2.0,Acura,RDX,Cars45,272.0
222000.0,Ghanaian Used,Automatic,SUV,Petrol,2019,,All-Wheel Drive,141,1.8,Honda,HR-V,Cars45,141.0
285000.0,Ghanaian Used,Automatic,SUV,Petrol,2015,,All-Wheel Drive,285,3.6,Jeep,Wrangler,Cars45,285.0
410000.0,Foreign Used,Automatic,SUV,Petrol,2015,17000.0,All-Wheel Drive,510,5.0,Land Rover,Range Rover Sport,Cars45,510.0
153000.0,Foreign Used,Automatic,SUV,Petrol,2017,,All-Wheel Drive,170,2.5,Nissan,Rogue,Cars45,170.0
375000.0,Foreign Used,Automatic,,Petrol,2020,12044.0,,,,Jeep,Grand Cherokee,Cars45,
520000.0,Foreign Used,Automatic,,Petrol,2020,,,,,Lexus,RX 350,Cars45,
400000.0,Foreign Used,Automatic,SUV,Petrol,2016,17000.0,All-Wheel Drive,510,5.0,Land Rover,Range Rover Sport,Cars45,510.0
55000.0,Ghanaian Used,Automatic,,Petrol,2010,154000.0,,,2.5,Toyota,Camry,Cars45,178.0
1300000.0,Foreign Used,Automatic,,Petrol,2021,58096.0,,,3.0,Land Rover,Range Rover Sport,Cars45,340.0
780000.0,Foreign Used,Automatic,SUV,Petrol,2019,18500.0,Four-Wheel Drive,395,3.0,Land Rover,Range Rover Sport,Cars45,395.0
188000.0,Foreign Used,Automatic,,Petrol,2016,,,,2.4,Hyundai,Santa Fe,Cars45,192.5
44500.0,Foreign Used,Automatic,Hatchback,Petrol,2010,48000.0,Front-Wheel Drive,70,1.0,Toyota,Vitz,Cars45,70.0
300000.0,Foreign Used,Automatic,,Petrol,2017,,,,2.0,Mercedes-Benz,C300,Cars45,241.0
160000.0,Foreign Used,Automatic,Sedan,Petrol,2018,,Front-Wheel Drive,144,2.4,Hyundai,Sonata,Cars45,144.0
97000.0,Ghanaian Used,Automatic,SUV,Petrol,2013,622205.0,All-Wheel Drive,,2.5,Toyota,RAV4,Cars45,176.0
250000.0,Foreign Used,Automatic,SUV,Petrol,2017,,All-Wheel Drive,240,2.0,Kia,Sorento,Cars45,240.0
68000.0,Ghanaian Used,Automatic,,Petrol,2009,257000.0,,,3.5,Toyota,Highlander,Cars45,295.0
698000.0,Foreign Used,Automatic,,Petrol,2019,12149.0,,,3.2,Mitsubishi,Pajero,Cars45,180.0
665600.0,Brand New,Automatic,,Petrol,2020,,,,,Mitsubishi,Montero Sport,Cars45,
335000.0,Foreign Used,Automatic,SUV,Petrol,2017,45500.0,Four-Wheel Drive,340,3.0,Land Rover,Discovery,Cars45,340.0
435000.0,Foreign Used,Automatic,,Petrol,2021,21000.0,,,3.6,Jeep,Wrangler,Cars45,285.0
535000.0,Foreign Used,Automatic,,Petrol,2021,21556.0,,,3.5,Acura,MDX,Cars45,290.0
350000.0,Foreign Used,Automatic,SUV,Petrol,2019,42000.0,All-Wheel Drive,295,3.6,Dodge,Durango,Cars45,295.0
295000.0,Foreign Used,Automatic,SUV,Petrol,2016,,All-Wheel Drive,220,2.0,Audi,Q5,Cars45,220.0
45000.0,Ghanaian Used,Automatic,,Petrol,2007,86784.0,,,1.8,Pontiac,Vibe,Cars45,132.0
65000.0,Ghanaian Used,Automatic,SUV,Petrol,2013,120052.0,Front-Wheel Drive,,2.4,Honda,CR-V,Cars45,190.0
225000.0,Foreign Used,Automatic,,Petrol,2018,,,,2.5,Toyota,RAV4,Cars45,176.0
55000.0,Ghanaian Used,Manual,Sedan,Diesel,2008,105025.0,Front-Wheel Drive,100,1.9,Volkswagen,Passat,Cars45,100.0
162000.0,Foreign Used,Automatic,,Petrol,2013,138004.0,,,3.8,Hyundai,Genesis,Cars45,338.0
118000.0,Foreign Used,Automatic,Sedan,Petrol,2012,,Front-Wheel Drive,178,2.5,Toyota,Camry,Cars45,178.0
71000.0,Ghanaian Used,Automatic,Sedan,Petrol,2013,,Front-Wheel Drive,132,1.8,Toyota,Corolla,Cars45,132.0
32500.0,Ghanaian Used,Automatic,,Petrol,2011,,Front-Wheel Drive,124,1.6,Chevrolet,Cruze,Cars45,124.0
17000.0,Ghanaian Used,Automatic,,Petrol,2005,130372.0,,,1.8,Hyundai,Elantra,Cars45,147.0
285000.0,Foreign Used,Automatic,SUV,Petrol,2018,45321.0,Front-Wheel Drive,190,1.5,Honda,CR-V,Cars45,190.0
65000.0,Foreign Used,Automatic,Sedan,Petrol,2008,,Front-Wheel Drive,132,1.8,Toyota,Corolla Altis,Cars45,132.0
350000.0,Foreign Used,Automatic,SUV,Petrol,2022,5720.0,Front-Wheel Drive,190,1.5,Honda,CR-V,Cars45,190.0
395000.0,Foreign Used,Automatic,,Petrol,2020,,,,2.0,Acura,RDX,Cars45,272.0
285000.0,Foreign Used,Automatic,Pickup,Petrol,2014,51000.0,All-Wheel Drive,310,4.6,Toyota,Tundra,Cars45,310.0
375000.0,Foreign Used,Automatic,SUV,Petrol,2021,,Front-Wheel Drive,190,1.5,Honda,CR-V,Cars45,190.0
33000.0,Ghanaian Used,Automatic,,Petrol,2012,,,,1.4,Chevrolet,Cruze,Cars45,138.0
75000.0,Foreign Used,Automatic,Sedan,Petrol,2013,45000.0,Front-Wheel Drive,,2.0,Hyundai,Sonata,Cars45,245.0
192000.0,Foreign Used,Automatic,,Petrol,2014,,,,,Mercedes-Benz,C250,Cars45,
68000.0,Ghanaian Used,Automatic,Sedan,Petrol,2011,,Front-Wheel Drive,177,2.0,Honda,Accord,Cars45,177.0
75000.0,Ghanaian Used,Automatic,,Petrol,2011,,,,2.4,Hyundai,Santa Fe,Cars45,192.5
32000.0,Ghanaian Used,Automatic,,Petrol,2010,86321.0,,,1.8,Nissan,Sentra,Cars45,130.0
19000.0,Ghanaian Used,Manual,,Petrol,2009,,,,,Kia,Morning,Cars45,
98500.0,Foreign Used,Automatic,Sedan,Petrol,2013,,Front-Wheel Drive,,1.8,Hyundai,Elantra,Cars45,147.0
52000.0,Foreign Used,Automatic,,Petrol,2014,,,,1.0,Chevrolet,Spark,Cars45,68.0
81000.0,Ghanaian Used,Automatic,,Petrol,2012,36886.0,,,3.5,Toyota,Highlander,Cars45,295.0
360000.0,Foreign Used,Automatic,,Petrol,2020,38170.0,,,2.4,Hyundai,Santa Fe,Cars45,192.5
85000.0,Foreign Used,Automatic,Sedan,Petrol,2013,,Front-Wheel Drive,,1.8,Hyundai,Elantra,Cars45,147.0
188000.0,Ghanaian Used,Automatic,SUV,Petrol,2018,70000.0,,176,2.5,Toyota,RAV4,Cars45,176.0
40000.0,Ghanaian Used,Automatic,,Petrol,2010,94114.0,,,,Kia,Morning,Cars45,
40000.0,Ghanaian Used,Automatic,,Petrol,2010,94542.0,,,,Kia,Morning,Cars45,
130000.0,Ghanaian Used,Automatic,,Petrol,2019,,,,2.5,Toyota,Camry,Cars45,178.0
74000.0,Ghanaian Used,Automatic,Sedan,Petrol,2014,,Front-Wheel Drive,178,2.5,Toyota,Camry,Cars45,178.0
36500.0,Ghanaian Used,Automatic,Crossover,Petrol,2010,,Front-Wheel Drive,172,2.5,Nissan,Rogue,Cars45,172.0
195000.0,Foreign Used,Automatic,SUV,Petrol,2014,,All-Wheel Drive,185,2.4,Honda,CR-V,Cars45,185.0
57500.0,Foreign Used,Automatic,Hatchback,Petrol,2010,88245.0,Front-Wheel Drive,110,1.5,Toyota,Vitz,Cars45,110.0
38500.0,Ghanaian Used,Automatic,Sedan,Petrol,2012,99622.0,Front-Wheel Drive,111,1.6,Nissan,Versa,Cars45,111.0
290000.0,Foreign Used,Automatic,SUV,Petrol,2019,35000.0,All-Wheel Drive,190,1.5,Honda,CR-V,Cars45,190.0
105000.0,Ghanaian Used,Automatic,SUV,Petrol,2014,,Front-Wheel Drive,290,3.5,Ford,Explorer,Cars45,290.0
325000.0,Ghanaian Used,Automatic,SUV,Petrol,2018,46650.0,All-Wheel Drive,295,3.5,Toyota,Highlander,Cars45,295.0
248000.0,Foreign Used,Automatic,Coupe,Petrol,2019,40000.0,All-Wheel Drive,305,3.6,Dodge,Challenger,Cars45,305.0
33500.0,Ghanaian Used,Automatic,,Petrol,2007,123652.0,,,1.8,Pontiac,Vibe,Cars45,132.0
950000.0,Foreign Used,Automatic,,Petrol,2019,,,,3.0,Land Rover,Range Rover Sport,Cars45,340.0
266000.0,Foreign Used,Automatic,SUV,Petrol,2021,17000.0,Front-Wheel Drive,155,1.2,Peugeot,2008,Cars45,155.0
32000.0,Ghanaian Used,Automatic,,Hybrid,2010,95000.0,Front-Wheel Drive,112,1.5,Honda,Civic,Cars45,112.0
135000.0,Foreign Used,Automatic,SUV,Petrol,2016,53000.0,All-Wheel Drive,,2.4,Honda,CR-V,Cars45,190.0
135000.0,Ghanaian Used,Automatic,SUV,Petrol,2013,112602.0,All-Wheel Drive,178,3.0,Mitsubishi,Pajero,Cars45,178.0
355000.0,Ghanaian Used,Automatic,SUV,Petrol,2017,46000.0,Front-Wheel Drive,295,3.5,Toyota,Highlander,Cars45,295.0
37500.0,Ghanaian Used,Manual,,Petrol,2007,1242221.0,,,2.15,Ford,Escape,Cars45,178.0
